MERCADO,CATEGORIA,MARCA,VARIABLES,RY 2023,RY 2024
TOTAL SELF SERVICE,DETERGENTES,BOLIVAR,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,10.669,9.725
TOTAL SELF SERVICE,DETERGENTES,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,15.492,15.644
TOTAL SELF SERVICE,DETERGENTES,ARIEL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,6.528,5.952
TOTAL SELF SERVICE,GALLETITAS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,GALLETITAS,FIELD,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,14.213,13.308
TOTAL SELF SERVICE,GALLETITAS,VICTORIA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,15.331,15.553
TOTAL SELF SERVICE,GALLETITAS,SAN JORGE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,17.791,20.087
TOTAL SELF SERVICE,GALLETITAS,OREO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,7.414,7.166
TOTAL SELF SERVICE,GALLETITAS,MARCAS PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,9.501,9.189
TOTAL SELF SERVICE,GOMAS DE MASCAR,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,GOMAS DE MASCAR,TRIDENT,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,63.477,69.813
TOTAL SELF SERVICE,GOMAS DE MASCAR,MENTOS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,3.442,3.237
TOTAL SELF SERVICE,GOMAS DE MASCAR,O. MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,6.387,4.297
TOTAL SELF SERVICE,GOMAS DE MASCAR,CHICLETS ADAMS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,3.092,8.799
TOTAL SELF SERVICE,GOMAS DE MASCAR,WRIGLEY S,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,2.083,1.322
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,20.885,20.725
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,O. MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,9.501,12.001
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,VILLA NATURA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,11.642,11.517
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,INKA CHIPS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,6.458,8.659
TOTAL SELF SERVICE,GUARNICIONES PARA COPETIN,LAY S,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,12.251,9.245
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,PRESTOBARBA 3,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,18.875,19.335
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,PRIVATE LABEL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,17.019,17.85
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,XTREME 3,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,8.532,8.367
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,MACH 3 REGULAR,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,4.492,3.956
TOTAL SELF SERVICE,HOJAS Y SISTEMAS,QUATTRO TITANIUM,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,5.263,5.066
TOTAL SELF SERVICE,I.URINARIA,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,I.URINARIA,TENA SLIP ULTRA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,4.139,4.439
TOTAL SELF SERVICE,I.URINARIA,TENA ULTRA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,3.079,3.594
TOTAL SELF SERVICE,I.URINARIA,PLENITUD PROTECT PLUS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,3.598,3.645
TOTAL SELF SERVICE,I.URINARIA,COTIDIAN,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,16.523,13.825
TOTAL SELF SERVICE,I.URINARIA,PLENITUD PRACTIPA-AL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,13.098,14.239
TOTAL SELF SERVICE,INSECTICIDAS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,INSECTICIDAS,RAID,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,34.927,35.393
TOTAL SELF SERVICE,INSECTICIDAS,SAPOLIO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,12.636,12.382
TOTAL SELF SERVICE,INSECTICIDAS,ALL OTHER,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,9.162,14.64
TOTAL SELF SERVICE,INSECTICIDAS,VAPE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,36.03,29.854
TOTAL SELF SERVICE,INSECTICIDAS,OFF,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.062,1.239
TOTAL SELF SERVICE,JABON DE TOCADOR,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,JABON DE TOCADOR,PROTEX,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,17.676,16.672
TOTAL SELF SERVICE,JABON DE TOCADOR,DOVE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,10.221,11.556
TOTAL SELF SERVICE,JABON DE TOCADOR,PALMOLIVE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,12.09,11.487
TOTAL SELF SERVICE,JABON DE TOCADOR,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,14.76,13.452
TOTAL SELF SERVICE,JABON DE TOCADOR,O MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,5.128,9.913
TOTAL SELF SERVICE,JABON EN BARRA,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,JABON EN BARRA,BOLIVAR,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,78.821,89.572
TOTAL SELF SERVICE,JABON EN BARRA,MARSELLA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,3.406,4.834
TOTAL SELF SERVICE,JABON EN BARRA,O MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,9.053,2.514
TOTAL SELF SERVICE,JABON EN BARRA,NA PANCHA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.669,2.195
TOTAL SELF SERVICE,JABON EN BARRA,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,7.051,0.702
TOTAL SELF SERVICE,JUGOS EN POLVO,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,JUGOS EN POLVO,CLIGHT,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,25.289,27.505
TOTAL SELF SERVICE,JUGOS EN POLVO,ZUKO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,44.31,41.854
TOTAL SELF SERVICE,JUGOS EN POLVO,UMSHA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,30.389,30.641
TOTAL SELF SERVICE,JUGOS EN POLVO,NEGRITA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,0.002,0
TOTAL SELF SERVICE,JUGOS EN POLVO,UNIVERSAL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,0,0
TOTAL SELF SERVICE,LECHE CONDENSADA,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,LECHE CONDENSADA,GLORIA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,45.513,38.619
TOTAL SELF SERVICE,LECHE CONDENSADA,NESTLE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,35.7,34.586
TOTAL SELF SERVICE,LECHE CONDENSADA,O.MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,0.065,10.307
TOTAL SELF SERVICE,LECHE CONDENSADA,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,8.992,8.133
TOTAL SELF SERVICE,LECHE CONDENSADA,BONLE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,9.72,8.34
TOTAL SELF SERVICE,LECHE EVAPORADA,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,LECHE EVAPORADA,GLORIA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,50.196,46.964
TOTAL SELF SERVICE,LECHE EVAPORADA,IDEAL (NESTLE),Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,14.851,15.8
TOTAL SELF SERVICE,LECHE EVAPORADA,LAIVE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,12.657,14.671
TOTAL SELF SERVICE,LECHE EVAPORADA,BONLE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,15.595,16.462
TOTAL SELF SERVICE,LECHE EVAPORADA,NAN,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,2.011,1.862
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,GLORIA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,31.755,45.619
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,ENFAGROW,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,17.59,14.317
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,ANCHOR (NESTLE),Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,25.541,28.55
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,SIMILAC,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,10.901,8.993
TOTAL SELF SERVICE,LECHES EN POLVO ENTE.Y DESCRE.,NAN,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.184,0.818
TOTAL SELF SERVICE,LECHES FLUIDAS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,LECHES FLUIDAS,GLORIA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,68.561,68.384
TOTAL SELF SERVICE,LECHES FLUIDAS,LAIVE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,18.479,16.413
TOTAL SELF SERVICE,LECHES FLUIDAS,LA PREFERIDA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,3.427,6.04
TOTAL SELF SERVICE,LECHES FLUIDAS,DANLAC,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.132,1.973
TOTAL SELF SERVICE,LECHES FLUIDAS,VIGOR,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.485,3.141
TOTAL SELF SERVICE,LEJIAS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,LEJIAS,SAPOLIO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,48.006,41.713
TOTAL SELF SERVICE,LEJIAS,CLOROX,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,23.682,27.889
TOTAL SELF SERVICE,LEJIAS,PL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,20.065,17.858
TOTAL SELF SERVICE,LEJIAS,OTROS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,5.092,9.633
TOTAL SELF SERVICE,LEJIAS,CLOROX ANTISPLASH,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.476,1.24
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,SAPOLIO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,41.521,33.93
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,POETT,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,23.808,26.226
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,O MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,8.572,15.192
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,18.106,15.566
TOTAL SELF SERVICE,LIMP. Y DESEN. LIQUIDOS,PINESOL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,2.527,2.365
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,O. MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,86.012,89.457
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,12.092,8.84
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,SANIITO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,0.789,0.756
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,MOLINOS DEL MUNDO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,0.082,0.317
TOTAL SELF SERVICE,PAN ARABE Y TORTILLAS,UNION,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.024,0.631
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,BABYSEC PREMIUM,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,25.014,24.309
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,O MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,15.809,22.478
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,HUGGIES NATURAL CARE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,18.906,16.557
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,BABYSEC SUPER PREMIUM,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,13.07,12.444
TOTAL SELF SERVICE,PANALES DESCARTABLES P/BEBES,HUGGIES ACTIVE SEC,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,9.206,9.498
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,SUAVE (KIMBERLY-CLARK),Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,43.232,46.298
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,ELITE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,30.448,24.628
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,HIGIENOL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,5.878,5.557
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,PARACAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,5.245,7.19
TOTAL SELF SERVICE,PAPEL HIGIENICO REG+HUM,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,11.467,12.068
TOTAL SELF SERVICE,PASTAS SECAS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,PASTAS SECAS,DON VITTORIO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,36.217,31.898
TOTAL SELF SERVICE,PASTAS SECAS,O. MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,8.158,16.818
TOTAL SELF SERVICE,PASTAS SECAS,MOLITALIA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,10.933,13.092
TOTAL SELF SERVICE,PASTAS SECAS,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,19.266,15.334
TOTAL SELF SERVICE,PASTAS SECAS,NICOLINI,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,15.318,8.994
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,CHOCMAN,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,45.688,43.146
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,MARINELA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,9.781,13.98
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,BIMBO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,13.735,12.306
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,CANCUN,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,12.801,15.317
TOTAL SELF SERVICE,PASTELITOS + BUDINES + BAÑADOS,O.MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.19,3.663
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,MILO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,42.512,42.333
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,NESQUIK,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,18.634,18.983
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,WINTER S,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,11.591,10.054
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,CHOCOLISTO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,13.675,12.196
TOTAL SELF SERVICE,POLVOS CHOCOLATADOS,O. MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,2.044,5.136
TOTAL SELF SERVICE,POST WASH,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,POST WASH,ELVIVE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,10.801,13.556
TOTAL SELF SERVICE,POST WASH,PANTENE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,13.584,12.868
TOTAL SELF SERVICE,POST WASH,HERBAL ESSENCES,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,3.775,4.764
TOTAL SELF SERVICE,POST WASH,AMARAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,12.594,10.419
TOTAL SELF SERVICE,POST WASH,NUTRIBELA 15,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,7.866,7.567
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS NATURAL BUE.NOCHES,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,6.44,7.979
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,LADYSOFT NORMAL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,16.657,15.341
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,KOTEX NORMAL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,10.532,10.503
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS DIAR.NORMAL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,13.443,15.424
TOTAL SELF SERVICE,PROTECCION SANITARIA FEMENINA,NOSOTRAS NATURAL ALAS TELA GEL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,4.94,5.724
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,CLOROX,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,39.107,45.44
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,VANISH,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,15.463,14.893
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,SAPOLIO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,20.392,20.351
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,LUA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,,7.25
TOTAL SELF SERVICE,QUITAMANCHAS Y PRELAVADO,LA OCA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.066,1.094
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,NOVA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,33.512,47.786
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,SCOTT,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,17.724,16.956
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,ELITE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,21.365,11.881
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,21.982,13.101
TOTAL SELF SERVICE,ROLLOS DE PAPEL P/COCINA,PARACAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,5.035,9.911
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,ELITE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,62.422,53.646
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,SCOTT,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,12.768,14.637
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,23.467,30.422
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,O MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,0.04,0.05
TOTAL SELF SERVICE,SERVILLETAS DE PAPEL,RENDIPEL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.281,1.243
TOTAL SELF SERVICE,SHAMPOO,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,SHAMPOO,H&S,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,19.514,19.544
TOTAL SELF SERVICE,SHAMPOO,PANTENE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,8.646,8.676
TOTAL SELF SERVICE,SHAMPOO,ELVIVE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,5.531,7.071
TOTAL SELF SERVICE,SHAMPOO,SAVITAL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,13.39,12.115
TOTAL SELF SERVICE,SHAMPOO,SEDAL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,7.648,8.063
TOTAL SELF SERVICE,ST_CREMAS DENTALES,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,ST_CREMAS DENTALES,COLGATE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,60.987,61.047
TOTAL SELF SERVICE,ST_CREMAS DENTALES,ORAL B,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,6.515,5.389
TOTAL SELF SERVICE,ST_CREMAS DENTALES,DENTO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,17.523,15.633
TOTAL SELF SERVICE,ST_CREMAS DENTALES,SENSODYNE,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,1.214,1.211
TOTAL SELF SERVICE,ST_CREMAS DENTALES,O. MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,4.275,7.822
TOTAL SELF SERVICE,ST_SUAVIZANTES,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,ST_SUAVIZANTES,SUAVITEL,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,39.583,39.624
TOTAL SELF SERVICE,ST_SUAVIZANTES,DOWNY,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,33.571,27.223
TOTAL SELF SERVICE,ST_SUAVIZANTES,BOLIVAR,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,16.274,18.543
TOTAL SELF SERVICE,ST_SUAVIZANTES,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,8.862,8.545
TOTAL SELF SERVICE,ST_SUAVIZANTES,LUA,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,,3.989
TOTAL SELF SERVICE,TOSTADAS,,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,100,100
TOTAL SELF SERVICE,TOSTADAS,BIMBO,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,42.082,39.996
TOTAL SELF SERVICE,TOSTADAS,M PROPIAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,31.401,29.579
TOTAL SELF SERVICE,TOSTADAS,UNION,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,10.509,9.7
TOTAL SELF SERVICE,TOSTADAS,O MARCAS,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,5.086,8.807
TOTAL SELF SERVICE,TOSTADAS,PYC,Part. de Vtas (UNIDADES CONVERTIDAS) - CATEGORIA,4.651,4.908
